ad_id,title,price,location_and_date,specs,ad_url,brand_selected,model_selected,source_page_url,scraped_at_utc
668884358,Apliques de parede,25 €,Algueirão-Mem Martins - Hoje às 15:34,,https://www.olx.pt/d/anuncio/apliques-de-parede-IDJgzno.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884525,VMC. Ventilação de Ar,2.500 €,Albufeira E Olhos De Água - Hoje às 15:42,,https://www.olx.pt/d/anuncio/vmc-ventilao-de-ar-IDJgzq5.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668885149,Mala Vermelha italiana nova,40 €Negociável,São Vicente - Hoje às 16:10,,https://www.olx.pt/d/anuncio/mala-vermelha-italiana-nova-IDJgzA9.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884325,Foco de transmissão de caixa de velocidades Mercedes 38,30 €,Quarteira - Hoje às 15:32,,https://www.olx.pt/d/anuncio/foco-de-transmisso-de-caixa-de-velocidades-mercedes-38-IDJgzmR.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884699,Samsung Galaxy S24+ 256GB,620 €Negociável,São Domingos de Benfica - Hoje às 15:49,,https://www.olx.pt/d/anuncio/samsung-galaxy-s24-256gb-IDJgzsT.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668885099,Teclado gamer a funcionar na perfeição,15 €,"Seixal, Arrentela E Aldeia De Paio Pires - Hoje às 16:07",,https://www.olx.pt/d/anuncio/teclado-gamer-a-funcionar-na-perfeio-IDJgzzl.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668885155,2 cadeiras de escritório ajustáveis ​​em pele preta – Bom estado,50 €,Vila Nova De Famalicão E Calendário - Hoje às 16:10,,https://www.olx.pt/d/anuncio/2-cadeiras-de-escritrio-ajustveis-em-pele-preta-bom-estado-IDJgzAf.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884746,Parafusos por kg,15 €Negociável,Sacavém E Prior Velho - Hoje às 15:51,,https://www.olx.pt/d/anuncio/parafusos-por-kg-IDJgztE.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884834,Técnicas De Entrevista - John Fletcher,9 €,São Vicente - Hoje às 15:55,,https://www.olx.pt/d/anuncio/tcnicas-de-entrevista-john-fletcher-IDJgzw4.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668885071,Casaco pull bear,35 €,"Torres Vedras (São Pedro, Santiago, Santa Maria Do Castelo E São Miguel) E Matacães - Hoje às 16:06",,https://www.olx.pt/d/anuncio/casaco-pull-bear-IDJgzyT.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884702,Leiteira Maria Vintage. Vista Alegre. Porcelana e Ouro,19 €,Mafamude E Vilar Do Paraíso - Hoje às 15:49,,https://www.olx.pt/d/anuncio/leiteira-maria-vintage-vista-alegre-porcelana-e-ouro-IDJgzsV.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884882,guitarra clássica,100 €,"Real, Dume E Semelhe - Hoje às 15:58",,https://www.olx.pt/d/anuncio/guitarra-clssica-IDJgzwQ.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884396,Frigorifico Hotpoint Ariston No frost.,150 €,Viseu - Hoje às 15:36,,https://www.olx.pt/d/anuncio/frigorifico-hotpoint-ariston-no-frost-IDJgzo0.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884987,A Aventura Crioula - Manuel Ferreira,9 €,São Vicente - Hoje às 16:02,,https://www.olx.pt/d/anuncio/a-aventura-crioula-manuel-ferreira-IDJgzxx.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884692,"Apartamento T3 com terraço, garagem e localização central",366.000 €,"Gondomar (São Cosme), Valbom E Jovim - Hoje às 15:46",,https://www.imovirtual.com/pt/anuncio/apartamento-t3-com-terraco-garagem-e-localizacao-central-ID1hwCm.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884687,Telemovel Redmi 13 Pro 256GB,100 €,Arcozelo - Hoje às 15:48,,https://www.olx.pt/d/anuncio/telemovel-redmi-13-pro-256gb-IDJgzsH.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884946,Urso em peluche bege,20 €,Espinho - Hoje às 16:00,,https://www.olx.pt/d/anuncio/urso-em-peluche-bege-IDJgzvS.html,Alfa Romeo,8C,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c,2026-02-27T16:33:21.279534+00:00
668884803,Serviço de jantar marmore,65 €Negociável,Águas Santas - Hoje às 15:53,,https://www.olx.pt/d/anuncio/servio-de-jantar-marmore-IDJgzuz.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885613,Cama madeira montessori + colchão,170 €,Oliveira do Bairro - Hoje às 16:22,,https://www.olx.pt/d/anuncio/cama-madeira-montessori-colcho-IDJgzHD.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885145,Suporte L-Bracket em Alumínio p/ GoPro e Vlogging – Cold Shoe Mount,5 €,Carcavelos E Parede - Hoje às 16:10,,https://www.olx.pt/d/anuncio/suporte-l-bracket-em-alumnio-p-gopro-e-vlogging-cold-shoe-mount-IDJgzA5.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885164,Colar 925 Prata,12.345 €,"Gondomar (São Cosme), Valbom E Jovim - Hoje às 16:10",,https://www.olx.pt/d/anuncio/colar-925-prata-IDJgzAo.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885214,Máquina secar roupa Electrolux avariada,35 €Negociável,Oliveira de Azeméis - Hoje às 16:13,,https://www.olx.pt/d/anuncio/mquina-secar-roupa-electrolux-avariada-IDJgzBc.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885078,Mesas e bancos IKEA,70 €,Quarteira - Hoje às 16:06,,https://www.olx.pt/d/anuncio/mesas-e-bancos-ikea-IDJgzz0.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885099,Teclado gamer a funcionar na perfeição,15 €,"Seixal, Arrentela E Aldeia De Paio Pires - Hoje às 16:07",,https://www.olx.pt/d/anuncio/teclado-gamer-a-funcionar-na-perfeio-IDJgzzl.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885297,"Pescadores, sweat shirts estampadas com motivos de pesca",16 €,Quinta do Conde - Hoje às 16:18,,https://www.olx.pt/d/anuncio/pescadores-sweat-shirts-estampadas-com-motivos-de-pesca-IDJgzCx.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885129,Livros CTT Portugal em selos de 1986 a 1989 e 1989 UPU.,80 €Negociável,Tavarede - Hoje às 16:09,,https://www.olx.pt/d/anuncio/livros-ctt-portugal-em-selos-de-1986-a-1989-e-1989-upu-IDJgzzP.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885096,Arrendamento Restaurante da Cristina,1.500 €,Alhos Vedros - Hoje às 16:07,154 m²,https://www.olx.pt/d/anuncio/arrendamento-restaurante-da-cristina-IDJgzzi.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885705,Telavive - Nuances LP,7 €,Bonfim - Hoje às 16:24,,https://www.olx.pt/d/anuncio/telavive-nuances-lp-IDJgzJ7.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885230,Shaker da Prozis,7 €Negociável,Pereira - Hoje às 16:14,,https://www.olx.pt/d/anuncio/shaker-da-prozis-IDJgzBs.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885026,Tv LCD 32 polegadas,25 €Negociável,"Seixal, Arrentela E Aldeia De Paio Pires - Hoje às 16:03",,https://www.olx.pt/d/anuncio/tv-lcd-32-polegadas-IDJgzya.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884656,Mario Party Island Tour/ Em português,20 €,"Almargem Do Bispo, Pêro Pinheiro E Montelavar - Hoje às 15:47",,https://www.olx.pt/d/anuncio/mario-party-island-tour-em-portugus-IDJgzsc.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884511,Barreira de Segurança para Cama 90cm Asalvo,17 €,Rio Tinto - Hoje às 15:41,,https://www.olx.pt/d/anuncio/barreira-de-segurana-para-cama-90cm-asalvo-IDJgzpR.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884622,Memoria RAM Kingston HyperX,10 €,Loulé - Hoje às 15:45,,https://www.olx.pt/d/anuncio/memoria-ram-kingston-hyperx-IDJgzrE.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885618,Cabritos Biologicos para Páscoa ou Criação,9 €,Gouveia (São Pedro E São Julião) - Hoje às 16:22,,https://www.olx.pt/d/anuncio/cabritos-biologicos-para-pscoa-ou-criao-IDJgzHI.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884559,IPhone 11 pro Max,30 €Negociável,Roliça - Hoje às 15:43,,https://www.olx.pt/d/anuncio/iphone-11-pro-max-IDJgzqD.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884857,Aranha Chicco Walky Talky,50 €Negociável,São Mamede De Infesta E Senhora Da Hora - Hoje às 15:57,,https://www.olx.pt/d/anuncio/aranha-chicco-walky-talky-IDJgzwr.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885009,Carpete com motivos florais.,30 €,Lordelo Do Ouro E Massarelos - Hoje às 16:03,,https://www.olx.pt/d/anuncio/carpete-com-motivos-florais-IDJgzxT.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884886,11 Copos de Cristal da Atlantis,50 €,"Aldoar, Foz Do Douro E Nevogilde - Hoje às 15:58",,https://www.olx.pt/d/anuncio/11-copos-de-cristal-da-atlantis-IDJgzwU.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885282,Livro A Revolução Russa Rosa Luxemburgo 1975,7 €,Parque das Nações - Hoje às 16:18,,https://www.olx.pt/d/anuncio/livro-a-revoluo-russa-rosa-luxemburgo-1975-IDJgzCi.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885118,Garmin Forerunner 45,65 €,Massamá E Monte Abraão - Hoje às 16:08,,https://www.olx.pt/d/anuncio/garmin-forerunner-45-IDJgzzE.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884472,Corsário ciclismo Ekoi Gel Power Waterrepellent M,65 €,Venda Do Pinheiro E Santo Estêvão Das Galés - Hoje às 15:39,,https://www.olx.pt/d/anuncio/corsrio-ciclismo-ekoi-gel-power-waterrepellent-m-IDJgzpe.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884702,Leiteira Maria Vintage. Vista Alegre. Porcelana e Ouro,19 €,Mafamude E Vilar Do Paraíso - Hoje às 15:49,,https://www.olx.pt/d/anuncio/leiteira-maria-vintage-vista-alegre-porcelana-e-ouro-IDJgzsV.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885690,Boné Artengo Preto,2 €,Corroios - Hoje às 16:24,,https://www.olx.pt/d/anuncio/bon-artengo-preto-IDJgzIS.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885285,Vaso decorativo em porcelana,5 €Negociável,Albergaria-A-Velha E Valmaior - Hoje às 16:18,,https://www.olx.pt/d/anuncio/vaso-decorativo-em-porcelana-IDJgzCl.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885191,Tenis vans bordô,55 €,"Torres Vedras (São Pedro, Santiago, Santa Maria Do Castelo E São Miguel) E Matacães - Hoje às 16:12",,https://www.olx.pt/d/anuncio/tenis-vans-bord-IDJgzAP.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885359,Lenovo IdeaPad 3 15IAU7,400 €,"Oeiras E São Julião Da Barra, Paço De Arcos E Caxias - Hoje às 16:20",,https://www.olx.pt/d/anuncio/lenovo-ideapad-3-15iau7-IDJgzDx.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884649,Blazer de homem preto,35 €Negociável,"Amarante (São Gonçalo), Madalena, Cepelos E Gatão - Hoje às 15:47",,https://www.olx.pt/d/anuncio/blazer-de-homem-preto-IDJgzs5.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885035,Memória RAM 16GB DDR4 3200 - 2 Peças,70 €,Benfica - Hoje às 16:03,,https://www.olx.pt/d/anuncio/memria-ram-16gb-ddr4-3200-2-peas-IDJgzyj.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884662,Zara gangas XS·Muito bom,7 €,Quinta do Conde - Hoje às 15:47,,https://www.olx.pt/d/anuncio/zara-gangas-xsmuito-bom-IDJgzsi.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884840,Figura Oriental trabalhada,30 €,Cascais E Estoril - Hoje às 15:55,,https://www.olx.pt/d/anuncio/figura-oriental-trabalhada-IDJgzwa.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885148,Casaco quick silver,50 €,"Torres Vedras (São Pedro, Santiago, Santa Maria Do Castelo E São Miguel) E Matacães - Hoje às 16:10",,https://www.olx.pt/d/anuncio/casaco-quick-silver-IDJgzA8.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884958,Busto decorativo.,50 €Negociável,Lordelo Do Ouro E Massarelos - Hoje às 16:01,,https://www.olx.pt/d/anuncio/busto-decorativo-IDJgzx4.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884949,Gabardine Massimo Dutti,35 €,Chafé - Hoje às 16:00,,https://www.olx.pt/d/anuncio/gabardine-massimo-dutti-IDJgzvW.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885040,frigorífico combinado samsung inox — excelente estado,300 €,"Algés, Linda-A-Velha E Cruz Quebrada-Dafundo - Hoje às 16:04",,https://www.olx.pt/d/anuncio/frigorfico-combinado-samsung-inox-excelente-estado-IDJgzyo.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668885120,Psp preta usada algumas vezes e traz jogos e carregador,85 €,"Torres Vedras (São Pedro, Santiago, Santa Maria Do Castelo E São Miguel) E Matacães - Hoje às 16:08",,https://www.olx.pt/d/anuncio/psp-preta-usada-algumas-vezes-e-traz-jogos-e-carregador-IDJgzzG.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
668884645,Cuba de decapagem com abrasivo,150 €,Sado - Hoje às 15:46,,https://www.olx.pt/d/anuncio/cuba-de-decapagem-com-abrasivo-IDJgzs1.html,Alfa Romeo,8C Spider,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=8c-spider,2026-02-27T16:33:33.173087+00:00
624862237,Alfa Romeo 33 1.3 S,7.500 €,Covelas - Para o topo a 26 de fevereiro de 2026,1989 - 158.776 km,https://www.standvirtual.com/carros/anuncio/alfa-romeo-33-1-3-s-ID8P0cw4.html,Alfa Romeo,33,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33,2026-02-27T16:33:43.462419+00:00
668826491,Alfa Romeo 33 - 1.5 IE,4.750 €,Braga - 23 de fevereiro de 2026,1992 - 160.123 km,https://www.olx.pt/d/anuncio/alfa-romeo-33-1-5-ie-IDJgkk3.html,Alfa Romeo,33,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33,2026-02-27T16:33:43.462419+00:00
668884803,Serviço de jantar marmore,65 €Negociável,Águas Santas - Hoje às 15:53,,https://www.olx.pt/d/anuncio/servio-de-jantar-marmore-IDJgzuz.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885613,Cama madeira montessori + colchão,170 €,Oliveira do Bairro - Hoje às 16:22,,https://www.olx.pt/d/anuncio/cama-madeira-montessori-colcho-IDJgzHD.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885145,Suporte L-Bracket em Alumínio p/ GoPro e Vlogging – Cold Shoe Mount,5 €,Carcavelos E Parede - Hoje às 16:10,,https://www.olx.pt/d/anuncio/suporte-l-bracket-em-alumnio-p-gopro-e-vlogging-cold-shoe-mount-IDJgzA5.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885164,Colar 925 Prata,12.345 €,"Gondomar (São Cosme), Valbom E Jovim - Hoje às 16:10",,https://www.olx.pt/d/anuncio/colar-925-prata-IDJgzAo.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885214,Máquina secar roupa Electrolux avariada,35 €Negociável,Oliveira de Azeméis - Hoje às 16:13,,https://www.olx.pt/d/anuncio/mquina-secar-roupa-electrolux-avariada-IDJgzBc.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885078,Mesas e bancos IKEA,70 €,Quarteira - Hoje às 16:06,,https://www.olx.pt/d/anuncio/mesas-e-bancos-ikea-IDJgzz0.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885099,Teclado gamer a funcionar na perfeição,15 €,"Seixal, Arrentela E Aldeia De Paio Pires - Hoje às 16:07",,https://www.olx.pt/d/anuncio/teclado-gamer-a-funcionar-na-perfeio-IDJgzzl.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885297,"Pescadores, sweat shirts estampadas com motivos de pesca",16 €,Quinta do Conde - Hoje às 16:18,,https://www.olx.pt/d/anuncio/pescadores-sweat-shirts-estampadas-com-motivos-de-pesca-IDJgzCx.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885129,Livros CTT Portugal em selos de 1986 a 1989 e 1989 UPU.,80 €Negociável,Tavarede - Hoje às 16:09,,https://www.olx.pt/d/anuncio/livros-ctt-portugal-em-selos-de-1986-a-1989-e-1989-upu-IDJgzzP.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668885096,Arrendamento Restaurante da Cristina,1.500 €,Alhos Vedros - Hoje às 16:07,154 m²,https://www.olx.pt/d/anuncio/arrendamento-restaurante-da-cristina-IDJgzzi.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
668884639,Volvo V50 1.6D Nível 3 – 2007 – 197.000 km – 4.500€,4.350 €Negociável,São Miguel E São João - Hoje às 15:46,2007 - 197.000 km,https://www.olx.pt/d/anuncio/volvo-v50-1-6d-nvel-3-2007-197-000-km-4-500-IDJgzrW.html,Alfa Romeo,33 Sportwagon,https://www.olx.pt/carros-motos-e-barcos/carros/alfa-romeo/?search%5Bfilter_enum_modelo%5D%5B0%5D=33-sportwagon,2026-02-27T16:33:54.083251+00:00
