ad_id,title,price,location,posted_date,specs,image_url,ad_url,brand_selected,model_selected,source_page_url,scraped_at_utc
668123049,Peugeot 5008 1.6 HDi Executive JLL17,5790,São João de Ver,2026-02-23,2010 - 282.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-6-hdi-executive-jll17-ID8PYiHq.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668108139,Peugeot 5008 PureTech 130 Stop & Start Allure Pack,20900,Laranjeiro E Feijó,2026-02-19,2022 - 52.880 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-puretech-130-stop-start-allure-pack-ID8PYhfi.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668798591,"Peugeot 5008 1.6 HDi 7 Lugares, Caixa Automática, Full extras",6790,Almeirim,2026-02-21,2013 - 260.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-1-6-hdi-7-lugares-caixa-automtica-full-extras-IDJgd43.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668291746,Peugeot 5008 1.5 BlueHDi Allure Pack EAT8,22900,Muro,2026-02-23,2020 - 141.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8PYptl.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668690354,Peugeot 5008 1.2 PureTech GT EAT8,28450,Neiva,2026-02-27,2023 - 56.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-gt-eat8-ID8PZ2Ll.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667125066,Peugeot 5008 1.2 Hybrid GT e-DCS6,27500,Alcabideche,2026-02-26,2024 - 74.938 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-hybrid-gt-e-dcs6-ID8PXcWC.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667076001,Peugeot 5008 1.5 BlueHDi Allure EAT8,33900,Pataias E Martingança,2026-02-27,2024 - 48.315 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PX6ry.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668288531,Peugeot 5008 1.5 BlueHDi Allure,16950,Matosinhos E Leça Da Palmeira,2026-02-23,2018 - 221.527 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-ID8PYppE.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668703552,"Peugeot 5008 pronto a rodar, revisado e sem pendências mecânicas",19500,"Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim)",2026-02-20,2020 - 219.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-pronto-a-rodar-revisado-e-sem-pendncias-mecnicas-IDJfOla.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668654065,Peugeot 5008 1.5 BlueHDi GT Line EAT8,18500,"Algés, Linda-A-Velha E Cruz Quebrada-Dafundo",2026-02-23,2019 - 179.405 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-eat8-ID8PZ1x0.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667781817,Peugeot 5008 1.6 HDi Sport,6498,Souselas E Botão,2026-02-23,2010 - 220.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-6-hdi-sport-ID8PXTGj.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667301014,Peugeot 5008 1.2 PureTech Allure EAT8,25400,Urgezes,2026-02-26,2022 - 72.900 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-eat8-ID8PXkEV.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668512414,Peugeot 5008 1.5 BlueHDi GT Line,23980,Espinho,2026-02-27,2019 - 117.728 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-ID8PYHl9.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668288207,Peugeot 5008 2.0 BlueHDi GT EAT6,22000,Lisboa,2026-02-22,2018 - 109.681 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-2-0-bluehdi-gt-eat6-ID8PYpom.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668255234,Peugeot 5008 PureTech 130 EAT8 Stop & Start Allure Pack,23250,Aves,2026-02-27,2022 - 41.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-puretech-130-eat8-stop-start-allure-pack-ID8PYove.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667542000,Peugeot 5008 HDI 2020,16500,Póvoa De Santa Iria E Forte Da Casa,2026-02-23,206.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-hdi-2020-IDJaVas.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668399330,Peugeot 5008 1.2 PureTech Allure Pack EAT8,26980,Cascais E Estoril,2026-02-25,2024 - 18.460 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-pack-eat8-ID8PYpUM.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667215367,Peugeot 5008 1.5 BlueHDi GT EAT8,24450,Campanhã,2026-02-27,2021 - 138.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-eat8-ID8PXh9N.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667607181,Peugeot 5008 1.2 Hybrid GT e-DCS6,28480,Queluz E Belas,2026-02-27,2024 - 49.771 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-hybrid-gt-e-dcs6-ID8PXEf3.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668761615,Peugeot 5008 7 lugares com 73000km,23500,Malagueira E Horta Das Figueiras,2026-02-19,2020 - 73.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-7-lugares-com-73000km-IDJg3rF.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667223109,Peugeot 5008 1.6 HDI,5500,Queirã,2026-02-20,2011 - 269.900 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-1-6-hdi-IDJ9Bd3.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668754741,Peugeot 5008 GT Line 1.5 BlueHDi Nacional 1 Dono Full Extras,20100,Póvoa De Santa Iria E Forte Da Casa,2026-02-24,2018 - 108.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-gt-line-1-5-bluehdi-nacional-1-dono-full-extras-IDJg1EN.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
666845904,Peugeot 5008 1.2 PureTech Active Pack,15900,São Domingos de Rana,2026-02-24,2019 - 180.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-active-pack-ID8PVXeh.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668317044,Peugeot 5008 1.5 BlueHDi Allure EAT8,19999,Santa Marinha E São Pedro Da Afurada,2026-02-27,2019 - 156.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PYpMS.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668874845,Peugeot 5008 1.2 PureTech GT Line EAT8,26900,Antas E Abade De Vermoim,2026-02-26,2023 - 47.300 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-gt-line-eat8-ID8PZ8Wt.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
667766569,Peugeot 5008 1.5 BlueHDi Allure,24500,Rio de Mouro,2026-02-24,2019 - 52.230 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-ID8PXS0k.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668869706,Peugeot 5008,17500,Figueira da Foz,2026-02-26,2018 - 202.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-ID8PZ8L3.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=4&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:40.489824Z
668480367,Peugeot 5008 Allure 1.5 Diesel 2018,9900,Odivelas,2026-02-11,2018 - 263.467 km,https://ireland.apollo.olxcdn.com/v1/files/cdqxx2dfp6301-PT/image;s=216x152;q=50,https://www.olx.pt/d/anuncio/peugeot-5008-allure-1-5-diesel-2018-IDJeShp.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668855781,Peugeot 5008 automatico verde,17500,Buarcos,2026-02-25,2018 - 202.000 km,https://ireland.apollo.olxcdn.com/v1/files/9vw9x449pqfj2-PT/image;s=216x152;q=50,https://www.olx.pt/d/anuncio/peugeot-5008-automatico-verde-IDJgrVt.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
667945312,Peugeot 5008 1.2 Hybrid Allure e-DCS6,32500,Rio de Mouro,2026-02-23,2025 - 15.000 km,https://ireland.apollo.olxcdn.com/v1/files/nnf2qupqyxze-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-hybrid-allure-e-dcs6-ID8PY2XA.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
667500547,Peugeot 5008 1.2 PureTech Active Pack,23880,Vila Nova De Famalicão E Calendário,2026-02-26,2022 - 41.620 km,https://ireland.apollo.olxcdn.com/v1/files/j005bmwyclb91-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-active-pack-ID8PXCuL.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668802561,Peugeot 5008 1.2 PureTech Allure,17990,Esmeriz E Cabeçudos,2026-02-26,2019 - 135.284 km,https://ireland.apollo.olxcdn.com/v1/files/y1ksgpj61tg52-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-ID8PXhEG.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
666444932,Peugeot 5008 1.2 PureTech Allure EAT8,19990,Guia - Para o topo hoje às 00:15,2026-02-28,2019 - 114.106 km,https://ireland.apollo.olxcdn.com/v1/files/u1mrzsj9k1ux-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-eat8-ID8PVlCq.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668872078,Peugeot 5008 PureTech 130 EAT8 Stop & Start Active,16990,São João Das Lampas E Terrugem,2026-02-26,2021 - 108.088 km,https://ireland.apollo.olxcdn.com/v1/files/o9e0dt7whujp-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-puretech-130-eat8-stop-start-active-ID8PZ8Qr.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668845849,Peugeot 5008 1.5 BlueHDi Allure EAT8,24500,Rio de Mouro,2026-02-24,2020 - 69.202 km,https://ireland.apollo.olxcdn.com/v1/files/jlz22orn4i5p-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PZ8e2.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668427087,Peugeot 5008 1.5 BlueHDi GT Line EAT8,15900,Fátima,2026-02-19,2018 - 228.000 km,https://ireland.apollo.olxcdn.com/v1/files/4pb62ayoi2022-PT/image;s=216x152;q=50,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-eat8-ID8PYqem.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
665181296,Peugeot 5008 1.2 PureTech Allure Pack,21980,Queluz E Belas,2026-02-27,2021 - 93.166 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-pack-ID8PTpkk.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
664255108,Peugeot 5008 1.2 PureTech Active Pack,20980,Queluz E Belas,2026-02-26,2022 - 98.958 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-active-pack-ID8PRZHW.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668788013,Peugeot 5008 BlueHDI 130 EAT8 GT,21000,Vila Franca de Xira,2026-02-21,2019 - 145.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-bluehdi-130-eat8-gt-ID8PYOoV.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668315631,Peugeot 5008 1.2 PureTech Allure EAT8,17990,Moreira,2026-02-26,2019 - 131.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-eat8-ID8PYpLq.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668858461,Peugeot 5008 1.5 BlueHDi GT Line J19 EAT8,27500,Queluz E Belas,2026-02-25,2021 - 146.590 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-j19-eat8-ID8PZ8w4.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
666954679,Peugeot 5008 1.2 Hybrid Allure Pack e-DCS6,35990,Alverca Do Ribatejo E Sobralinho,2026-02-26,2025 - 5.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-hybrid-allure-pack-e-dcs6-ID8PX1r9.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668741000,Peugeot 5008,10800,Castelo Branco,2026-02-18,2013 - 153.350 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-ID8PZ53g.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
666201318,Peugeot 5008 1.5 BlueHDi Allure EAT8,28250,Mindelo,2026-02-26,2021 - 80.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PWaWb.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668839409,Peugeot 5008 Hybrid 136 e-DSC GT,31990,Fátima,2026-02-24,2024 - 10.976 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-hybrid-136-e-dsc-gt-ID8PZ83v.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
667745304,PEUGEOT 5008 ALLURE,10750,Alfragide,2026-02-01,2016 - 228.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-allure-IDJbN3y.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668841236,Peugeot 5008 1.2 PureTech Allure Pack EAT8,26990,Ramada E Caneças,2026-02-24,2023 - 45.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-pack-eat8-ID8PZ84X.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
656322459,Peugeot 5008 1.5 BlueHDi Active Pack,21990,"Santa Iria De Azoia, São João Da Talha E Bobadela",2026-02-26,2021 - 98.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-active-pack-ID8PHu8p.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
666815044,Peugeot 5008 1.2 Hybrid Allure e-DCS6,36850,Torres Vedras,2026-02-26,2025 - 19.585 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-hybrid-allure-e-dcs6-ID8PVUeT.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668744523,Peugeot 5008 1.6 HDi 7L Allure J17,6390,Alverca Do Ribatejo E Sobralinho,2026-02-18,2010 - 230.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-6-hdi-7l-allure-j17-ID8PZ5nQ.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668855012,Peugeot 5008 1.2 PureTech Allure EAT6,18500,Lourosa,2026-02-25,2018 - 111.733 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-eat6-ID8PV3s3.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668758842,Peugeot 5008 BlueHDI 130 EAT8 Crossway,19990,Parque das Nações,2026-02-24,2020 - 96.918 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-bluehdi-130-eat8-crossway-ID8PZ6f8.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
664435530,Peugeot 5008 1.2 PureTech Allure Pack EAT8,27900,Nelas - Para o topo hoje às 10:23,2026-02-28,2024 - 23.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-pack-eat8-ID8PSWY2.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668161059,Peugeot 5008 - 5 ou 7 lugares 20212,6250,Marco,2026-02-18,2012 - 194.680 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.olx.pt/d/anuncio/peugeot-5008-5-ou-7-lugares-20212-IDJdxdh.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
667955917,Peugeot 5008 1.5 BlueHDi Crossway,20500,Vila Nova de Gaia,2026-02-27,2018 - 86.139 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-crossway-ID8PY3Ol.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
668156391,Peugeot 5008,8890,Fátima,2026-02-26,2016 - 275.002 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-ID8PYhdf.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
665935269,Peugeot 5008 1.5 BlueHDi GT Line EAT8,23790,Abrantes,2026-02-24,2018 - 134.000 km,https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-eat8-ID8PUo3W.html,Peugeot,5008,https://www.olx.pt/carros-motos-e-barcos/carros/peugeot/?page=5&search%5Bfilter_enum_modelo%5D%5B0%5D=5008,2026-02-28T10:26:45.901588Z
